20210402000022,22.42,98841.88,22.73,54.19,S,2.66,16.00
20210402000119,22.40,98841.22,22.70,54.25,SE,5.32,16.00
20210402000216,22.37,98842.34,22.68,54.19,SW,3.99,16.00
20210402000313,22.34,98841.49,22.69,54.22,S,2.66,16.00
20210402000410,22.32,98841.88,22.68,54.19,S,1.33,16.00
20210402000507,22.30,98841.04,22.67,54.19,SE,2.66,16.00
20210402000604,22.27,98844.97,22.65,54.28,SE,3.99,16.00
20210402000700,22.25,98843.58,22.64,54.36,SE,1.33,16.00
20210402000757,22.24,98846.41,22.60,54.36,SE,1.33,16.00
20210402000854,22.18,98843.00,22.56,54.39,SE,1.33,16.00
20210402000951,22.15,98843.56,22.54,54.42,SE,1.33,16.00
20210402001048,22.11,98843.27,22.51,54.48,SE,1.33,16.00
20210402001145,22.12,98844.99,22.50,54.59,SE,1.33,16.00
20210402001242,22.04,98844.27,22.49,54.62,SE,2.66,16.00
20210402001338,22.00,98843.63,22.46,54.62,S,1.33,16.00
20210402001435,21.97,98842.59,22.44,54.62,SE,2.66,16.00
20210402001532,21.94,98841.75,22.46,54.53,S,1.33,16.00
20210402001629,21.90,98841.28,22.46,54.51,S,2.66,16.00
20210402001725,21.87,98840.78,22.48,54.42,S,3.99,16.00
20210402001822,21.86,98838.72,22.47,54.56,S,1.33,16.00
20210402001919,21.81,98840.53,22.42,54.65,S,1.33,16.00
20210402002016,21.78,98841.66,22.42,54.65,S,3.99,16.00
20210402002113,21.75,98844.13,22.43,54.71,S,2.66,16.00
20210402002210,21.77,98848.34,22.41,54.77,S,1.33,16.00
20210402002306,21.71,98847.19,22.40,54.65,S,2.66,16.00
20210402002403,21.68,98849.01,22.40,54.65,SE,3.99,16.00
20210402002500,21.67,98850.25,22.41,54.65,S,1.33,16.00
20210402002557,21.65,98850.63,22.39,54.68,S,2.66,16.00
20210402002654,21.65,98853.28,22.38,54.79,S,2.66,16.00
20210402002750,21.65,98853.09,22.38,54.82,S,2.66,16.00
20210402002847,21.65,98853.80,22.37,54.85,SE,2.66,16.00
20210402002944,21.59,98850.86,22.35,54.97,SE,2.66,16.00
20210402003041,21.59,98850.73,22.31,55.11,SE,1.33,16.00
20210402003138,21.58,98851.08,22.32,55.11,SE,6.65,16.00
20210402003235,21.60,98854.22,22.31,55.14,S,5.32,16.00
20210402003331,21.61,98854.56,22.28,55.23,SE,3.99,16.00
20210402003428,21.56,98855.49,22.26,55.31,S,3.99,16.00
20210402003525,21.56,98854.60,22.25,55.39,S,2.66,16.00
20210402003622,21.55,98855.86,22.24,55.52,S,3.99,16.00
20210402003719,21.54,98858.36,22.21,55.63,S,2.66,16.00
20210402003816,21.53,98856.42,22.20,55.68,S,5.32,16.00
20210402003912,21.52,98857.64,22.19,55.80,SE,2.66,16.00
20210402004009,21.52,98857.84,22.17,55.91,S,2.66,16.00
20210402004106,21.51,98858.93,22.13,56.00,S,2.66,16.00
20210402004203,21.51,98859.11,22.10,56.17,S,5.32,16.00
20210402004300,21.48,98859.48,22.08,56.32,S,3.99,16.00
20210402004356,21.47,98861.25,22.05,56.46,S,2.66,16.00
20210402004453,21.45,98862.33,22.02,56.66,S,1.33,16.00
20210402004550,21.43,98862.73,21.98,56.81,S,3.99,16.00
20210402004647,21.43,98864.09,21.97,56.95,S,3.99,16.00
20210402004744,21.43,98865.55,21.94,57.10,S,1.33,16.00
20210402004840,21.39,98865.92,21.91,57.32,S,2.66,16.00
20210402004937,21.35,98864.23,21.88,57.47,S,3.99,16.00
20210402005034,21.32,98863.39,21.84,57.61,S,2.66,16.00
20210402005134,21.30,98865.34,21.80,57.75,E,1.33,16.00
20210402005231,21.24,98864.17,21.78,57.98,SE,2.66,16.00
20210402005325,21.21,98862.61,21.74,58.13,SE,1.33,16.00
20210402005421,21.18,98864.77,21.72,58.29,S,5.32,16.00
20210402005518,21.14,98860.05,21.69,58.41,SE,1.33,16.00
20210402005615,21.11,98863.95,21.68,58.58,S,2.66,16.00
