20210419000043,24.07,98977.81,24.43,66.92,SW,3.99,31.50
20210419000140,24.02,98974.39,24.41,66.91,SW,2.66,31.50
20210419000237,24.04,98975.75,24.38,67.07,S,1.33,31.50
20210419000334,23.97,98976.63,24.35,67.10,S,2.66,31.50
20210419000431,23.96,98976.80,24.32,67.18,S,1.33,31.50
20210419000527,23.90,98977.46,24.31,67.27,S,1.33,31.50
20210419000624,23.87,98972.76,24.31,67.40,S,2.66,31.50
20210419000721,23.84,98975.66,24.28,67.48,S,1.33,31.50
20210419000818,23.86,98976.84,24.24,67.52,E,1.33,31.50
20210419000915,23.78,98975.05,24.20,67.61,S,3.99,31.50
20210419001012,23.76,98975.81,24.18,67.68,S,3.99,31.50
20210419001109,23.73,98976.57,24.18,67.75,S,2.66,31.50
20210419001205,23.71,98978.73,24.17,67.80,S,1.33,31.50
20210419001302,23.69,98978.07,24.15,67.91,S,1.33,31.50
20210419001359,23.67,98979.73,24.13,68.04,SE,3.99,31.50
20210419001456,23.66,98980.63,24.12,68.10,S,1.33,31.50
20210419001553,23.66,98981.69,24.09,68.23,S,5.32,31.50
20210419001650,23.61,98981.05,24.06,68.30,S,2.66,31.50
20210419001746,23.59,98982.00,24.03,68.46,S,2.66,31.50
20210419001843,23.57,98983.30,24.00,68.63,S,3.99,31.50
20210419001940,23.57,98985.95,23.99,68.76,SE,2.66,31.50
20210419002037,23.52,98986.91,23.98,68.84,SE,1.33,31.50
20210419002134,23.49,98988.02,23.95,68.93,SE,2.66,31.50
20210419002231,23.46,98985.61,23.94,69.00,SE,2.66,31.50
20210419002328,23.44,98987.94,23.92,69.05,S,6.65,31.50
20210419002424,23.44,98986.52,23.91,69.16,SE,5.32,31.50
20210419002521,23.47,98987.38,23.90,69.21,S,5.32,31.50
20210419002618,23.45,98986.16,23.89,69.29,S,5.32,31.50
20210419002715,23.46,98987.91,23.88,69.35,S,1.33,31.50
20210419002812,23.45,98987.92,23.86,69.40,SE,5.32,31.50
20210419002909,23.44,98988.11,23.82,69.56,S,3.99,31.50
20210419003005,23.41,98990.66,23.79,69.67,S,2.66,31.50
20210419003102,23.39,98990.34,23.75,69.86,S,5.32,31.50
20210419003159,23.36,98993.55,23.72,70.01,S,5.32,31.50
20210419003256,23.34,98995.38,23.69,70.15,SE,2.66,31.50
20210419003353,23.32,98997.20,23.67,70.29,S,3.99,31.50
20210419003450,23.29,98997.27,23.67,70.36,SE,3.99,31.50
20210419003546,23.30,98999.15,23.65,70.42,S,6.65,31.50
20210419003643,23.24,98998.22,23.60,70.58,SE,3.99,31.50
20210419003740,23.22,98998.39,23.57,70.68,SE,3.99,31.50
20210419003837,23.20,99001.28,23.58,70.80,SE,2.66,31.50
20210419003934,23.19,99002.02,23.57,70.88,S,5.32,31.50
20210419004030,23.17,99004.16,23.52,70.97,S,3.99,31.50
20210419004127,23.14,99006.00,23.49,71.14,SE,2.66,31.50
20210419004224,23.16,99009.66,23.47,71.22,SE,3.99,31.50
20210419004321,23.08,99007.85,23.46,71.27,SE,2.66,31.50
20210419004418,23.06,99007.19,23.43,71.38,SE,2.66,31.50
20210419004515,23.03,99007.41,23.39,71.55,SE,2.66,31.50
20210419004612,23.01,99008.67,23.39,71.74,SE,3.99,31.50
20210419004708,23.03,99009.70,23.39,71.87,SE,2.66,31.50
20210419004805,22.97,99010.48,23.37,71.90,SE,1.33,31.50
20210419004902,22.96,99010.54,23.35,71.96,SE,2.66,31.50
20210419004959,22.93,99010.23,23.31,72.02,SE,2.66,31.50
20210419005056,22.90,99010.98,23.27,72.18,E,1.33,31.50
20210419005153,22.89,99009.91,23.24,72.26,E,1.33,31.50
20210419005249,22.89,99011.36,23.23,72.40,E,2.66,31.50
20210419005346,22.88,99011.38,23.24,72.45,SE,3.99,31.50
20210419005443,22.86,99012.30,23.26,72.42,SE,3.99,31.50
20210419005540,22.83,99011.09,23.26,72.42,SE,5.32,31.50
20210419005637,22.81,99011.84,23.26,72.40,S,5.32,31.50
20210419005734,22.80,99011.49,23.26,72.40,SE,1.33,31.50
20210419005830,22.81,99011.66,23.27,72.35,SE,1.33,31.50
20210419005927,22.76,99012.08,23.27,72.40,SE,3.99,31.50
20210419010024,22.75,99011.20,23.29,72.35,SE,2.66,31.50
20210419010121,22.74,99011.24,23.27,72.35,E,2.66,31.50
20210419010218,22.73,99010.89,23.26,72.48,S,1.33,31.50
20210419010315,22.71,99013.92,23.22,72.56,S,1.33,31.50
20210419010412,22.69,99010.23,23.16,72.71,S,1.33,31.50
20210419010508,22.70,99009.16,23.09,72.95,E,2.66,31.50
20210419010606,22.70,99009.00,23.06,73.09,E,2.66,31.50
20210419010702,22.68,99009.53,23.02,73.19,E,0.00,31.50
20210419010759,22.66,99009.40,22.98,73.35,E,0.00,31.50
20210419010856,22.63,99009.64,22.94,73.48,E,0.00,31.50
20210419010952,22.61,99011.08,22.88,73.67,E,0.00,31.50
20210419011049,22.57,99011.48,22.83,73.81,E,0.00,31.50
20210419011146,22.54,99012.59,22.83,73.95,SE,1.33,31.50
20210419011243,22.50,99012.45,22.87,73.91,SE,2.66,31.50
20210419011340,22.47,99010.74,22.91,73.88,S,2.66,31.50
20210419011437,22.45,99009.73,22.91,73.83,SE,1.33,31.50
20210419011533,22.43,99009.93,22.90,73.77,SE,1.33,31.50
20210419011630,22.41,99010.13,22.88,73.83,SE,3.99,31.50
20210419011727,22.38,99011.91,22.87,73.86,SE,2.66,31.50
20210419011824,22.36,99010.20,22.88,73.91,SE,2.66,31.50
20210419011921,22.35,99008.47,22.87,73.91,SE,3.99,31.50
20210419012018,22.37,99012.30,22.90,73.91,SE,1.33,31.50
20210419012114,22.31,99011.84,22.90,73.94,SE,3.99,31.50
20210419012211,22.30,99011.70,22.90,73.94,SE,3.99,31.50
20210419012308,22.31,99013.78,22.87,73.96,SE,1.33,31.50
20210419012405,22.27,99013.14,22.86,74.02,SE,1.33,31.50
20210419012502,22.26,99012.64,22.83,74.09,S,2.66,31.50
20210419012559,22.26,99014.39,22.81,74.16,S,2.66,31.50
20210419012656,22.22,99012.34,22.79,74.22,SE,3.99,31.50
20210419012752,22.22,99012.85,22.78,74.33,SE,2.66,31.50
20210419012849,22.20,99014.98,22.77,74.35,SE,0.00,31.50
20210419012946,22.18,99013.60,22.75,74.44,S,2.66,31.50
20210419013043,22.17,99013.63,22.72,74.51,S,1.33,31.50
20210419013140,22.70,99018.17,22.70,74.60,S,1.33,31.50
20210419013237,22.45,99020.32,22.69,74.67,E,2.66,31.50
20210419013334,22.15,99017.36,22.68,74.70,S,2.66,31.50
