20210308222825,30.15,98610.02,29.61,52.46,SE,6.65,0.00
20210308222922,30.02,98612.33,29.59,52.66,S,3.99,0.00
20210308223020,29.89,98610.73,29.58,52.69,SE,7.98,0.00
20210308223118,29.83,98610.51,29.56,52.82,SE,5.32,0.00
20210308223216,29.78,98610.09,29.53,52.90,S,6.65,0.00
20210308223314,29.71,98613.48,29.50,53.02,SE,5.32,0.00
20210308223412,29.67,98616.92,29.48,53.14,S,5.32,0.00
20210308223920,29.72,98618.08,29.38,53.34,SE,6.65,0.00
20210308224017,29.69,98621.09,29.38,53.40,S,3.99,0.00
20210308224819,29.44,98619.36,29.22,51.70,snr,snr,snr
20210308225000,29.47,98622.45,29.18,51.59,S,6.65,0.00
20210308225058,29.41,98622.39,29.16,51.46,SE,3.99,0.00
20210308225155,29.33,98621.38,29.13,51.40,S,5.32,0.00
20210308225253,29.33,98621.73,29.08,51.40,S,5.32,0.00
20210308225351,29.29,98623.51,29.03,51.46,S,6.65,0.00
20210308225449,29.25,98625.34,28.99,51.46,S,6.65,0.00
20210308225547,29.22,98628.90,28.94,51.53,S,2.66,0.00
20210308225820,29.12,98628.14,28.83,51.74,S,7.98,0.00
20210308225917,29.01,98629.55,28.79,51.51,SE,10.64,0.00
20210308230016,28.96,98633.55,28.75,51.66,S,10.64,0.00
20210308230114,28.89,98633.91,28.73,51.71,S,5.32,0.00
20210308230212,28.83,98635.97,28.70,51.74,SE,3.99,0.00
20210308230323,28.79,98637.09,28.68,51.74,SE,3.99,0.00
20210308230409,28.74,98638.89,28.65,51.80,SE,5.32,0.00
20210308230507,28.70,98640.70,28.61,51.66,SE,5.32,0.00
20210308230606,28.69,98640.55,28.59,51.48,SE,5.32,0.00
20210308230704,28.69,98641.98,28.58,50.98,S,9.31,0.00
20210308230802,28.69,98641.98,28.56,50.79,S,9.31,0.00
20210308230900,28.67,98645.84,28.55,50.45,SW,10.64,0.00
20210308230958,28.67,98649.76,28.53,50.38,SE,5.32,0.00
20210308231057,28.66,98651.38,28.52,50.14,S,10.64,0.00
20210308231155,28.61,98653.06,28.49,50.28,SE,9.31,0.00
20210308231237,28.65,98653.59,28.47,50.18,SE,9.31,0.00
20210308231335,28.57,98656.11,28.45,50.18,SE,6.65,0.00
20210308231434,28.51,98656.56,28.41,50.32,S,5.32,0.00
20210308231532,28.41,98660.61,28.39,50.29,SE,7.98,0.00
20210308231630,28.33,98661.34,28.37,50.19,S,2.66,0.00
20210308231728,28.25,98664.89,28.32,50.22,S,7.98,0.00
20210308231826,28.18,98665.75,28.29,50.15,SE,7.98,0.00
20210308231925,28.10,98668.05,28.27,50.02,S,6.65,0.00
20210308232023,28.06,98669.69,28.24,50.13,S,6.65,0.00
20210308232121,28.03,98672.50,28.21,50.30,SE,6.65,0.00
20210308232219,27.98,98673.44,28.19,50.26,S,2.66,0.00
20210308232317,27.92,98673.89,28.15,50.06,SE,6.65,0.00
20210308232416,27.87,98676.57,28.14,49.99,S,6.65,0.00
20210308232514,27.83,98677.11,28.12,50.03,S,3.99,0.00
20210308232612,27.80,98677.93,28.11,50.03,S,3.99,0.00
20210308232710,27.76,98675.26,28.08,49.87,SE,9.31,0.00
20210308232808,27.73,98679.70,28.04,49.87,SE,6.65,0.00
20210308232907,27.69,98678.92,28.04,49.94,SE,3.99,0.00
20210308233005,27.70,98683.19,28.04,49.73,SE,5.32,0.00
20210308233103,27.61,98684.46,28.00,49.67,NE,2.66,0.00
20210308233201,27.57,98681.58,27.98,49.27,S,6.65,0.00
20210308233259,27.56,98685.03,27.97,49.34,S,3.99,0.00
20210308233358,27.50,98685.30,27.95,49.10,SE,2.66,0.00
20210308233456,27.46,98686.33,27.94,49.03,S,6.65,0.00
20210308233554,27.43,98686.47,27.94,48.50,S,6.65,0.00
20210308233652,27.40,98690.70,27.91,48.37,SW,5.32,0.00
20210308233750,27.37,98691.86,27.90,48.27,SE,2.66,0.00
20210308233849,27.37,98694.72,27.88,48.31,S,2.66,0.00
20210308233947,27.32,98697.20,27.86,48.34,S,3.99,0.00
20210308234045,27.29,98696.63,27.83,48.27,S,5.32,0.00
20210308234143,27.26,98699.09,27.80,48.10,S,3.99,0.00
20210308234241,27.23,98699.38,27.76,48.24,SW,1.33,0.00
20210308234339,27.20,98701.08,27.72,48.28,S,2.66,0.00
20210308234438,27.17,98700.14,27.69,48.05,S,5.32,0.00
20210308234536,27.13,98701.20,27.68,48.18,S,2.66,0.00
20210308234634,27.11,98698.98,27.66,48.18,S,5.32,0.00
20210308234732,27.07,98701.60,27.64,48.24,S,3.99,0.00
20210308234830,27.04,98704.05,27.59,48.44,S,2.66,0.00
20210308234929,27.00,98703.29,27.56,48.45,S,5.32,0.00
20210308235027,26.96,98704.52,27.54,48.55,SW,3.99,0.00
20210308235125,26.94,98706.56,27.53,48.66,S,3.99,0.00
20210308235223,26.89,98707.83,27.51,48.66,S,3.99,0.00
20210308235321,26.86,98710.77,27.49,48.86,SE,2.66,0.00
20210308235420,26.82,98713.59,27.44,48.92,S,3.99,0.00
20210308235518,26.77,98715.95,27.41,49.12,SW,3.99,0.00
20210308235616,26.72,98718.24,27.38,49.17,SE,2.66,0.00
20210308235714,26.68,98717.69,27.36,49.40,S,2.66,0.00
20210308235812,26.63,98719.47,27.34,49.50,S,2.66,0.00
20210308235911,26.59,98722.83,27.30,49.70,S,2.66,0.00
