20210505000010,25.43,99134.27,25.71,56.88,NE,2.66,50.25
20210505000107,25.42,99131.08,25.67,56.88,NE,1.33,50.25
20210505000204,25.41,99129.70,25.69,56.88,E,3.99,50.25
20210505000301,25.40,99126.70,25.71,56.88,E,2.66,50.25
20210505000358,25.40,99124.94,25.69,56.88,NE,2.66,50.25
20210505000455,25.44,99126.24,25.69,56.85,NE,3.99,50.25
20210505000552,25.39,99123.53,25.72,56.77,NE,6.65,50.25
20210505000648,25.39,99123.53,25.73,56.77,NE,2.66,50.25
20210505000745,25.39,99124.96,25.72,56.77,NE,3.99,50.25
20210505000842,25.39,99122.47,25.71,56.74,NE,2.66,50.25
20210505000939,25.40,99121.73,25.71,56.71,NE,5.32,50.25
20210505001036,25.42,99122.56,25.74,56.62,NE,5.32,50.25
20210505001133,25.40,99121.19,25.76,56.54,NE,3.99,50.25
20210505001230,25.41,99121.70,25.76,56.57,E,3.99,50.25
20210505001326,25.44,99122.52,25.74,56.57,NE,2.66,50.25
20210505001423,25.42,99120.28,25.73,56.54,NE,5.32,50.25
20210505001520,25.42,99118.33,25.73,56.54,NE,3.99,50.25
20210505001617,25.42,99119.19,25.74,56.51,NE,5.32,50.25
20210505001714,25.42,99117.80,25.75,56.48,NE,7.98,50.25
20210505001810,25.42,99115.64,25.74,56.48,NE,5.32,50.25
20210505001907,25.44,99117.20,25.73,56.51,NE,3.99,50.25
20210505002004,25.41,99114.06,25.73,56.51,N,5.32,50.25
20210505002101,25.42,99112.27,25.73,56.51,E,2.66,50.25
20210505002158,25.40,99115.00,25.72,56.54,NE,5.32,50.25
20210505002255,25.39,99114.67,25.71,56.48,NE,2.66,50.25
20210505002352,25.40,99113.94,25.71,56.51,NE,2.66,50.25
20210505002448,25.36,99113.33,25.67,56.51,NE,3.99,50.25
20210505002545,25.34,99110.34,25.66,56.54,NE,1.33,50.25
20210505002642,25.36,99108.37,25.66,56.51,NE,5.32,50.25
20210505002739,25.32,99107.03,25.64,56.51,NE,5.32,50.25
20210505002836,25.32,99103.48,25.64,56.48,NE,5.32,50.25
20210505002933,25.31,99098.36,25.64,56.48,E,5.32,50.25
20210505003029,25.31,99096.59,25.63,56.48,NE,5.32,50.25
20210505003127,25.32,99092.13,25.63,56.45,NE,5.32,50.25
20210505003223,25.35,99088.34,25.63,56.39,NE,5.32,50.25
20210505003320,25.32,99085.92,25.64,56.22,NE,6.65,50.25
20210505003417,25.33,99081.47,25.66,56.16,NE,10.64,50.25
20210505003514,25.36,99081.59,25.64,56.16,NE,5.32,50.25
20210505003611,25.33,99079.02,25.67,56.04,NE,6.65,50.25
20210505003707,25.34,99076.66,25.69,55.93,NE,9.31,50.25
20210505003804,25.37,99077.31,25.69,55.87,NE,3.99,50.25
20210505003901,25.35,99072.74,25.72,55.75,N,6.65,50.25
20210505003958,25.36,99071.13,25.73,55.58,NE,7.98,50.25
20210505004055,25.36,99069.33,25.75,55.37,N,9.31,50.25
20210505004152,25.35,99067.22,25.78,55.26,NE,6.65,50.25
20210505004249,25.34,99065.64,25.78,55.17,NE,5.32,50.25
20210505004345,25.33,99065.69,25.78,55.11,NE,3.99,50.25
20210505004442,25.30,99064.36,25.78,55.08,E,5.32,50.25
20210505004539,25.29,99062.44,25.77,55.00,N,5.32,50.25
20210505004636,25.30,99062.41,25.79,54.91,NE,9.31,50.25
20210505004737,25.26,99060.19,25.77,54.82,E,5.32,50.25
20210505004830,25.26,99059.86,25.77,54.71,N,9.31,50.25
20210505004927,25.26,99059.16,25.81,54.56,E,10.64,50.25
20210505005024,25.25,99060.56,25.80,54.50,NE,3.99,50.25
20210505005120,25.24,99062.92,25.79,54.48,E,6.65,50.25
20210505005217,25.22,99060.48,25.76,54.56,NE,2.66,50.25
20210505005314,25.19,99059.83,25.74,54.65,NE,11.97,50.25
20210505005411,25.17,99060.22,25.72,54.74,NE,5.32,50.25
20210505005508,25.15,99061.18,25.68,54.82,NE,6.65,50.25
20210505005605,25.16,99064.88,25.66,54.88,NE,6.65,50.25
20210505005702,25.16,99069.84,25.67,54.88,N,6.65,50.25
20210505005758,25.17,99073.17,25.66,55.00,E,2.66,50.25
20210505005855,25.18,99075.63,25.62,55.14,NE,3.99,50.25
20210505005952,25.17,99079.78,25.58,55.32,NE,5.32,50.25
20210505010049,25.15,99081.41,25.53,55.43,NE,3.99,50.25
20210505010146,25.11,99085.22,25.49,55.64,N,5.32,50.25
20210505010243,25.07,99087.27,25.47,55.64,N,7.98,50.25
20210505010339,25.04,99086.64,25.46,55.63,NE,3.99,50.25
20210505010436,25.01,99091.50,25.45,55.69,NE,6.65,50.25
20210505010533,24.98,99091.02,25.43,55.74,NE,3.99,50.25
20210505010630,24.95,99093.74,25.39,55.87,NE,2.66,50.25
20210505010727,24.91,99095.79,25.38,55.81,N,6.65,50.25
20210505010823,24.88,99099.23,25.35,55.92,N,1.33,50.25
20210505010920,24.85,99101.27,25.34,56.01,NE,3.99,50.25
20210505011017,24.82,99103.45,25.31,56.19,N,1.33,50.25
20210505011114,24.80,99104.22,25.29,56.16,NE,1.33,50.25
20210505011211,24.78,99104.61,25.25,56.19,NE,3.99,50.25
20210505011308,24.72,99102.09,25.23,56.25,NE,1.33,50.25
20210505011404,24.68,99101.13,25.18,56.39,NE,2.66,50.25
20210505011501,24.63,99098.94,25.14,56.62,NE,1.33,50.25
20210505011558,24.59,99098.50,25.08,56.80,NE,3.99,50.25
20210505011655,24.57,99101.39,25.05,57.06,NE,3.99,50.25
