20210626000025,21.74,98857.04,21.55,86.36,NE,0.00,105.00
20210626000122,21.74,98856.17,21.55,86.41,NE,0.00,105.00
20210626000218,21.73,98856.70,21.54,86.44,NE,0.00,105.00
20210626000317,21.73,98855.45,21.52,86.44,NE,0.00,105.00
20210626000413,21.72,98854.77,21.50,86.51,NE,0.00,105.00
20210626000510,21.72,98855.28,21.48,86.65,NE,0.00,105.00
20210626000607,21.71,98855.48,21.47,86.65,NE,0.00,105.00
20210626000704,21.71,98853.71,21.44,86.74,NE,0.00,105.00
20210626000801,21.70,98854.28,21.42,86.83,NE,0.00,105.00
20210626000857,21.69,98853.73,21.40,86.94,NE,0.00,105.00
20210626000955,21.69,98851.28,21.38,87.08,NE,0.00,105.00
20210626001051,21.72,98853.19,21.38,87.19,NE,0.00,105.00
20210626001148,21.67,98848.12,21.37,87.34,NE,0.00,105.00
20210626001245,21.68,98845.83,21.37,87.41,NE,0.00,105.00
20210626001342,21.68,98846.18,21.35,87.50,NE,0.00,105.00
20210626001438,21.70,98847.58,21.34,87.57,NE,0.00,105.00
20210626001535,21.68,98850.24,21.33,87.68,NE,0.00,105.00
20210626001632,21.67,98852.34,21.30,87.73,NE,0.00,105.00
20210626001729,21.67,98853.57,21.28,87.79,NE,0.00,105.00
20210626001826,21.67,98853.24,21.25,87.84,NE,0.00,105.00
20210626001923,21.69,98855.70,21.24,87.95,NE,0.00,105.00
20210626002019,21.66,98855.20,21.24,88.03,NE,0.00,105.00
20210626002118,21.66,98854.67,21.24,88.03,NE,0.00,105.00
20210626002213,21.66,98852.55,21.24,88.09,NE,0.00,105.00
20210626002310,21.70,98855.31,21.22,88.11,NE,0.00,105.00
20210626002407,21.66,98851.88,21.22,88.14,NE,0.00,105.00
20210626002504,21.66,98851.33,21.22,88.19,NE,0.00,105.00
20210626002600,21.67,98851.28,21.23,88.16,NE,0.00,105.00
20210626002657,21.68,98853.74,21.24,88.11,NE,0.00,105.00
20210626002754,21.68,98848.30,21.24,88.06,NE,0.00,105.00
20210626002851,21.69,98843.35,21.24,88.06,NE,0.00,105.00
20210626002948,21.70,98844.58,21.27,88.06,NE,0.00,105.00
20210626003045,21.74,98841.70,21.27,88.06,NE,0.00,105.00
20210626003142,21.70,98839.81,21.27,88.06,NE,0.00,105.00
20210626003238,21.70,98837.70,21.25,88.06,NE,0.00,105.00
20210626003335,21.70,98834.34,21.25,88.14,NE,0.00,105.00
20210626003432,21.71,98834.31,21.24,88.27,NE,0.00,105.00
20210626003529,21.67,98831.89,21.27,88.61,NE,1.33,105.00
20210626003626,21.66,98831.23,21.30,88.71,NE,0.00,105.00
20210626003722,21.65,98833.17,21.34,88.76,NE,1.33,105.00
20210626003820,21.65,98835.29,21.36,88.69,NE,1.33,105.00
20210626003916,21.64,98838.83,21.39,88.67,NE,1.33,105.00
20210626004013,21.65,98840.05,21.40,88.64,NE,1.33,105.00
20210626004110,21.65,98839.34,21.42,88.42,NE,0.00,105.00
20210626004207,21.66,98837.75,21.40,88.40,NE,0.00,105.00
20210626004304,21.65,98837.75,21.42,88.56,NE,0.00,105.00
20210626004400,21.66,98838.47,21.45,88.56,NE,0.00,105.00
20210626004457,21.66,98837.58,21.48,88.53,NE,0.00,105.00
20210626004554,21.68,98837.72,21.51,88.55,NE,0.00,105.00
20210626004651,21.68,98843.17,21.52,88.47,NE,0.00,105.00
20210626004748,21.70,98843.52,21.53,88.35,NE,0.00,105.00
20210626004845,21.71,98846.14,21.54,88.35,NE,0.00,105.00
20210626004941,21.73,98841.00,21.54,88.21,NE,0.00,105.00
20210626005038,21.74,98842.76,21.53,88.06,NE,0.00,105.00
20210626005135,21.76,98842.72,21.52,87.97,NE,0.00,105.00
20210626005234,21.77,98841.11,21.49,87.95,NE,0.00,105.00
20210626005329,21.78,98843.06,21.49,88.15,NE,0.00,105.00
20210626005427,21.78,98844.65,21.48,88.21,NE,0.00,105.00
20210626005523,21.78,98847.13,21.45,88.18,NE,0.00,105.00
20210626005619,21.78,98841.45,21.43,88.24,NE,0.00,105.00
20210626005716,21.77,98845.17,21.39,88.24,NE,0.00,105.00
20210626005813,21.77,98844.47,21.36,88.24,NE,0.00,105.00
20210626005910,21.77,98844.48,21.33,88.31,NE,0.00,105.00
20210626010007,21.77,98842.34,21.31,88.45,NE,0.00,105.00
20210626010104,21.76,98841.67,21.30,88.64,NE,0.00,105.00
20210626010200,21.76,98841.13,21.28,88.71,NE,0.00,105.00
20210626010257,21.75,98840.44,21.27,88.72,NE,0.00,105.00
20210626010354,21.74,98840.47,21.25,88.77,NE,0.00,105.00
20210626010451,21.74,98840.98,21.24,88.88,NE,0.00,105.00
20210626010548,21.73,98839.95,21.23,88.93,NE,0.00,105.00
20210626010645,21.73,98838.34,21.22,88.96,NE,0.00,105.00
20210626010741,21.71,98842.09,21.21,89.03,NE,0.00,105.00
20210626010838,21.71,98842.61,21.20,89.12,NE,0.00,105.00
20210626010935,21.70,98843.53,21.19,89.17,NE,0.00,105.00
20210626011032,21.70,98843.33,21.19,89.22,NE,0.00,105.00
20210626011129,21.69,98847.23,21.18,89.22,NE,0.00,105.00
20210626011226,21.68,98848.30,21.18,89.25,NE,0.00,105.00
20210626011322,21.66,98849.38,21.17,89.30,NE,0.00,105.00
20210626011419,21.67,98851.29,21.18,89.38,NE,0.00,105.00
20210626011516,21.60,98851.75,21.18,89.35,NE,0.00,105.00
20210626011613,21.59,98851.44,21.18,89.32,NE,0.00,105.00
20210626011710,21.58,98850.91,21.19,89.38,NE,0.00,105.00
20210626011807,21.58,98853.03,21.27,89.90,NE,1.33,105.00
20210626011903,21.58,98850.56,21.31,89.85,NE,0.00,105.00
20210626012002,21.59,98849.82,21.35,89.85,NE,0.00,105.00
20210626012057,21.60,98850.84,21.39,89.88,NE,0.00,105.00
20210626012154,21.62,98849.27,21.44,89.90,NE,0.00,105.00
20210626012251,21.63,98849.58,21.47,89.88,NE,0.00,105.00
20210626012348,21.65,98848.33,21.53,89.93,NE,2.66,105.00
20210626012444,21.68,98847.77,21.59,89.85,E,2.66,105.00
20210626012541,21.72,98847.00,21.63,89.70,NE,1.33,105.00
20210626012638,21.74,98847.89,21.68,89.61,E,1.33,105.00
20210626012735,21.78,98848.00,21.74,89.42,E,2.66,105.00
20210626012832,21.81,98847.95,21.77,89.24,NE,5.32,105.00
20210626012928,21.87,98851.03,21.80,89.13,E,3.99,105.00
20210626013025,21.88,98849.79,21.82,89.00,NE,2.66,105.00
20210626013122,21.92,98850.09,21.83,88.89,E,1.33,105.00
20210626013219,21.95,98850.75,21.88,88.76,E,5.32,105.00
20210626013316,21.98,98850.16,21.91,88.54,NE,2.66,105.00
20210626013413,22.01,98853.28,21.93,88.39,E,2.66,105.00
20210626013509,22.04,98853.09,21.94,88.28,NE,2.66,105.00
20210626013606,22.06,98852.52,21.95,88.20,E,3.99,105.00
20210626013703,22.07,98850.03,21.95,88.15,NE,3.99,105.00
20210626013800,22.09,98851.42,21.96,88.04,NE,2.66,105.00
20210626013857,22.10,98853.34,21.98,88.04,E,2.66,105.00
20210626013954,22.10,98854.03,21.98,87.93,NE,2.66,105.00
20210626014051,22.11,98853.16,21.98,87.88,NE,3.99,105.00
20210626014147,22.14,98850.64,21.99,87.77,E,3.99,105.00
20210626014244,22.12,98847.86,22.01,87.70,NE,3.99,105.00
20210626014341,22.12,98849.58,22.02,87.56,E,2.66,105.00
20210626014438,22.13,98849.23,22.03,87.45,NE,3.99,105.00
20210626014535,22.13,98846.56,22.06,87.27,E,5.32,105.00
20210626014631,22.14,98846.05,22.10,87.03,NE,5.32,105.00
20210626014728,22.16,98844.97,22.12,86.84,NE,5.32,105.00
20210626014825,22.17,98844.75,22.13,86.69,NE,2.66,105.00
20210626014922,22.17,98843.52,22.12,86.64,E,2.66,105.00
20210626015019,22.17,98842.81,22.11,86.61,E,5.32,105.00
20210626015116,22.17,98842.28,22.10,86.58,NE,3.99,105.00
20210626015212,22.16,98841.06,22.08,86.61,NE,1.33,105.00
20210626015310,22.15,98840.05,22.06,86.69,E,5.32,105.00
20210626015406,22.14,98839.88,22.05,86.71,E,5.32,105.00
20210626015503,22.14,98836.17,22.04,86.74,NE,5.32,105.00
20210626015600,22.14,98837.94,22.03,86.77,NE,3.99,105.00
20210626015657,22.13,98839.00,22.01,86.82,E,2.66,105.00
20210626015754,22.12,98838.84,21.98,86.87,NE,3.99,105.00
20210626015850,22.10,98841.88,21.97,86.93,NE,2.66,105.00
20210626015947,22.08,98842.97,21.94,87.01,NE,5.32,105.00
20210626020048,22.06,98842.11,21.93,87.12,E,3.99,105.00
20210626020141,22.07,98845.63,21.92,87.17,NE,3.99,105.00
20210626020238,22.03,98844.99,21.92,87.22,E,5.32,105.00
20210626020335,22.03,98845.16,21.92,87.19,NE,2.66,105.00
20210626020431,22.02,98844.98,21.92,87.19,NE,3.99,105.00
20210626020528,22.01,98841.64,21.92,87.17,NE,7.98,105.00
20210626020625,22.01,98846.22,21.93,87.12,NE,3.99,105.00
20210626020728,22.01,98845.03,21.92,87.06,NE,5.32,105.00
20210626020820,22.00,98844.31,21.92,87.04,E,2.66,105.00
20210626020917,21.99,98842.92,21.91,86.99,NE,3.99,105.00
20210626021014,21.98,98842.94,21.93,86.90,NE,3.99,105.00
20210626021110,21.97,98841.35,21.94,86.74,NE,3.99,105.00
20210626021207,21.97,98842.25,21.96,86.59,NE,3.99,105.00
20210626021304,21.97,98845.23,21.98,86.42,NE,3.99,105.00
20210626021401,21.97,98844.55,21.99,86.19,E,2.66,105.00
20210626021458,21.97,98842.59,22.03,85.94,E,3.99,105.00
20210626021554,21.98,98842.76,22.05,85.68,NE,3.99,105.00
20210626021651,22.00,98844.33,22.07,85.42,NE,2.66,105.00
20210626021748,22.00,98846.09,22.10,85.18,NE,2.66,105.00
20210626021845,22.03,98843.41,22.13,84.91,E,5.32,105.00
20210626021942,22.05,98842.30,22.17,84.77,E,2.66,105.00
20210626022038,22.07,98842.28,22.21,84.48,NE,5.32,105.00
20210626022135,22.10,98840.98,22.26,84.22,NE,3.99,105.00
20210626022232,22.13,98839.89,22.28,83.98,NE,5.32,105.00
20210626022329,22.21,98841.70,22.29,83.82,NE,2.66,105.00
20210626022426,22.18,98842.29,22.29,83.74,NE,2.66,105.00
20210626022523,22.21,98843.12,22.31,83.61,NE,2.66,105.00
20210626022619,22.23,98845.03,22.33,83.46,NE,5.32,105.00
20210626022720,22.25,98843.40,22.36,83.31,NE,5.32,105.00
20210626022813,22.28,98843.52,22.38,83.15,NE,1.33,105.00
20210626022910,22.36,98843.41,22.39,83.01,NE,2.66,105.00
20210626023007,22.34,98846.46,22.41,82.88,NE,3.99,105.00
20210626023104,22.37,98846.75,22.44,82.72,NE,3.99,105.00
20210626023202,22.40,98850.58,22.48,82.51,NE,3.99,105.00
20210626023258,22.43,98849.47,22.51,82.37,NE,1.33,105.00
20210626023354,22.46,98848.53,22.53,82.24,NE,1.33,105.00
